"table","section","group_label","characteristic","gender","metric","value"
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Sales Workers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Tuesday",5.4
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Sales Workers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Wednesday",7.6
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Sales Workers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Thursday",6.4
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Sales Workers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Friday",7
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Sales Workers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Saturday",5
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Sales Workers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Sunday",6
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Sales Workers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did go outdoors",5.7
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Sales Workers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did not go outdoors",6.7
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Sales Workers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total",0
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Machinery Operators and Drivers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Monday",6.6
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Machinery Operators and Drivers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Tuesday",5.8
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Machinery Operators and Drivers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Wednesday",6.7
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Machinery Operators and Drivers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Thursday",4.5
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Machinery Operators and Drivers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Friday",5.8
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Machinery Operators and Drivers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Saturday",6.2
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Machinery Operators and Drivers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Sunday",5.9
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Machinery Operators and Drivers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did go outdoors",2.4
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Machinery Operators and Drivers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did not go outdoors",8.6
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Machinery Operators and Drivers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total",0
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Labourers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Monday",5.8
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Labourers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Tuesday",5
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Labourers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Wednesday",6.2
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Labourers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Thursday",6.4
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Labourers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Friday",5.3
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Labourers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Saturday",4.1
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Labourers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Sunday",6.2
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Labourers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did go outdoors",7
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Labourers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did not go outdoors",3.7
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Labourers","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total",0
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Not employed","All","Days last week outdoors for longer than 15 minutes during peak UV time | Monday",2
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Not employed","All","Days last week outdoors for longer than 15 minutes during peak UV time | Tuesday",2
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Not employed","All","Days last week outdoors for longer than 15 minutes during peak UV time | Wednesday",2.1
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Not employed","All","Days last week outdoors for longer than 15 minutes during peak UV time | Thursday",2.2
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Not employed","All","Days last week outdoors for longer than 15 minutes during peak UV time | Friday",2.2
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Not employed","All","Days last week outdoors for longer than 15 minutes during peak UV time | Saturday",2.4
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Not employed","All","Days last week outdoors for longer than 15 minutes during peak UV time | Sunday",2.1
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Not employed","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did go outdoors",2.6
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Not employed","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total persons who did not go outdoors",3
"Table 4b","Proportion of persons (%)","Labour force status and Occupation","Not employed","All","Days last week outdoors for longer than 15 minutes during peak UV time | Total",0
